timestamp,occupation,status,domain,count
2023-07-06,Writing and translation,new,ru,31
2023-07-07,0,new,ru,63
2023-07-07,Clerical and data entry,new,es,19
2023-07-07,Clerical and data entry,new,ph,181
2023-07-07,Clerical and data entry,new,ru,5
2023-07-07,Creative and multimedia,new,es,80
2023-07-07,Creative and multimedia,new,ph,63
2023-07-07,Creative and multimedia,new,ru,129
2023-07-07,Professional services,new,ph,2
2023-07-07,Professional services,new,ru,17
2023-07-07,Sales and marketing support,new,es,18
2023-07-07,Sales and marketing support,new,ph,448
2023-07-07,Sales and marketing support,new,ru,74
2023-07-07,Software development and technology,new,es,121
2023-07-07,Software development and technology,new,ph,13
2023-07-07,Software development and technology,new,ru,147
2023-07-07,Writing and translation,new,es,18
2023-07-07,Writing and translation,new,ph,34
2023-07-07,Writing and translation,new,ru,41
2023-07-08,0,new,ru,45
2023-07-08,Clerical and data entry,new,es,8
2023-07-08,Clerical and data entry,new,ph,123
2023-07-08,Clerical and data entry,new,ru,10
2023-07-08,Creative and multimedia,new,es,68
2023-07-08,Creative and multimedia,new,ph,74
2023-07-08,Creative and multimedia,new,ru,108
2023-07-08,Professional services,new,ph,1
2023-07-08,Professional services,new,ru,18
2023-07-08,Sales and marketing support,new,es,12
2023-07-08,Sales and marketing support,new,ph,428
2023-07-08,Sales and marketing support,new,ru,52
2023-07-08,Software development and technology,new,es,108
2023-07-08,Software development and technology,new,ph,3
2023-07-08,Software development and technology,new,ru,125
2023-07-08,Writing and translation,new,es,4
2023-07-08,Writing and translation,new,ph,29
2023-07-08,Writing and translation,new,ru,20
2023-07-09,0,new,ru,19
2023-07-09,Clerical and data entry,new,es,11
2023-07-09,Clerical and data entry,new,ph,60
2023-07-09,Clerical and data entry,new,ru,13
2023-07-09,Creative and multimedia,new,es,51
2023-07-09,Creative and multimedia,new,ph,25
2023-07-09,Creative and multimedia,new,ru,68
2023-07-09,Professional services,new,ph,2
2023-07-09,Professional services,new,ru,4
2023-07-09,Sales and marketing support,new,es,10
2023-07-09,Sales and marketing support,new,ph,190
2023-07-09,Sales and marketing support,new,ru,36
2023-07-09,Software development and technology,new,es,97
2023-07-09,Software development and technology,new,ph,4
2023-07-09,Software development and technology,new,ru,72
2023-07-09,Writing and translation,new,es,15
2023-07-09,Writing and translation,new,ph,19
2023-07-09,Writing and translation,new,ru,17
2023-07-10,0,new,ru,27
2023-07-10,Clerical and data entry,new,es,13
2023-07-10,Clerical and data entry,new,ph,49
2023-07-10,Clerical and data entry,new,ru,5
2023-07-10,Creative and multimedia,new,es,82
2023-07-10,Creative and multimedia,new,ph,28
2023-07-10,Creative and multimedia,new,ru,81
2023-07-10,Professional services,new,ph,1
2023-07-10,Professional services,new,ru,8
2023-07-10,Sales and marketing support,new,es,14
2023-07-10,Sales and marketing support,new,ph,152
2023-07-10,Sales and marketing support,new,ru,26
2023-07-10,Software development and technology,new,es,140
2023-07-10,Software development and technology,new,ph,1
2023-07-10,Software development and technology,new,ru,85
2023-07-10,Writing and translation,new,es,13
2023-07-10,Writing and translation,new,ph,11
2023-07-10,Writing and translation,new,ru,17
2023-07-11,0,new,ru,50
2023-07-11,Clerical and data entry,new,es,17
2023-07-11,Clerical and data entry,new,ph,141
2023-07-11,Clerical and data entry,new,ru,7
2023-07-11,Creative and multimedia,new,es,89
2023-07-11,Creative and multimedia,new,ph,61
2023-07-11,Creative and multimedia,new,ru,147
2023-07-11,Professional services,new,ph,3
2023-07-11,Professional services,new,ru,23
2023-07-11,Sales and marketing support,new,es,11
2023-07-11,Sales and marketing support,new,ph,472
2023-07-11,Sales and marketing support,new,ru,85
2023-07-11,Software development and technology,new,es,128
2023-07-11,Software development and technology,new,ph,16
2023-07-11,Software development and technology,new,ru,168
2023-07-11,Writing and translation,new,es,28
2023-07-11,Writing and translation,new,ph,21
2023-07-11,Writing and translation,new,ru,25
2023-07-12,0,new,ru,49
2023-07-12,Clerical and data entry,new,es,16
2023-07-12,Clerical and data entry,new,ru,7
2023-07-12,Creative and multimedia,new,es,88
2023-07-12,Creative and multimedia,new,ru,134
2023-07-12,Professional services,new,es,1
2023-07-12,Professional services,new,ru,20
2023-07-12,Sales and marketing support,new,es,15
2023-07-12,Sales and marketing support,new,ru,71
2023-07-12,Software development and technology,new,es,111
2023-07-12,Software development and technology,new,ru,167
2023-07-12,Writing and translation,new,es,13
2023-07-12,Writing and translation,new,ru,28
2023-07-13,0,new,ru,47
2023-07-13,Clerical and data entry,new,es,18
2023-07-13,Clerical and data entry,new,ph,190
2023-07-13,Clerical and data entry,new,ru,10
2023-07-13,Creative and multimedia,new,es,93
2023-07-13,Creative and multimedia,new,ph,81
2023-07-13,Creative and multimedia,new,ru,139
2023-07-13,Professional services,new,ph,6
2023-07-13,Professional services,new,ru,14
2023-07-13,Sales and marketing support,new,es,17
2023-07-13,Sales and marketing support,new,ph,572
2023-07-13,Sales and marketing support,new,ru,70
2023-07-13,Software development and technology,new,es,137
2023-07-13,Software development and technology,new,ph,7
2023-07-13,Software development and technology,new,ru,145
2023-07-13,Writing and translation,new,es,17
2023-07-13,Writing and translation,new,ph,30
2023-07-13,Writing and translation,new,ru,33
2023-07-14,0,new,ru,48
2023-07-14,Clerical and data entry,new,es,13
2023-07-14,Clerical and data entry,new,ph,112
2023-07-14,Clerical and data entry,new,ru,5
2023-07-14,Creative and multimedia,new,es,66
2023-07-14,Creative and multimedia,new,ph,53
2023-07-14,Creative and multimedia,new,ru,137
2023-07-14,Professional services,new,ph,1
2023-07-14,Professional services,new,ru,24
2023-07-14,Sales and marketing support,new,es,12
2023-07-14,Sales and marketing support,new,ph,478
2023-07-14,Sales and marketing support,new,ru,82
2023-07-14,Software development and technology,new,es,122
2023-07-14,Software development and technology,new,ph,8
2023-07-14,Software development and technology,new,ru,146
2023-07-14,Writing and translation,new,es,17
2023-07-14,Writing and translation,new,ph,35
2023-07-14,Writing and translation,new,ru,35
2023-07-15,0,new,ru,50
2023-07-15,Clerical and data entry,new,es,12
2023-07-15,Clerical and data entry,new,ph,89
2023-07-15,Clerical and data entry,new,ru,7
2023-07-15,Creative and multimedia,new,es,69
2023-07-15,Creative and multimedia,new,ph,57
2023-07-15,Creative and multimedia,new,ru,107
2023-07-15,Professional services,new,ph,3
2023-07-15,Professional services,new,ru,32
2023-07-15,Sales and marketing support,new,es,13
2023-07-15,Sales and marketing support,new,ph,386
2023-07-15,Sales and marketing support,new,ru,54
2023-07-15,Software development and technology,new,es,101
2023-07-15,Software development and technology,new,ph,6
2023-07-15,Software development and technology,new,ru,132
2023-07-15,Writing and translation,new,es,21
2023-07-15,Writing and translation,new,ph,19
2023-07-15,Writing and translation,new,ru,39
2023-07-16,0,new,ru,30
2023-07-16,Clerical and data entry,new,es,15
2023-07-16,Clerical and data entry,new,ph,48
2023-07-16,Clerical and data entry,new,ru,6
2023-07-16,Creative and multimedia,new,es,91
2023-07-16,Creative and multimedia,new,ph,26
2023-07-16,Creative and multimedia,new,ru,78
2023-07-16,Professional services,new,es,1
2023-07-16,Professional services,new,ru,10
2023-07-16,Sales and marketing support,new,es,8
2023-07-16,Sales and marketing support,new,ph,165
2023-07-16,Sales and marketing support,new,ru,48
2023-07-16,Software development and technology,new,es,152
2023-07-16,Software development and technology,new,ru,70
2023-07-16,Writing and translation,new,es,13
2023-07-16,Writing and translation,new,ph,18
2023-07-16,Writing and translation,new,ru,18
2023-07-17,0,new,ru,207
2023-07-17,Clerical and data entry,new,es,15
2023-07-17,Clerical and data entry,new,ph,48
2023-07-17,Clerical and data entry,new,ru,7
2023-07-17,Creative and multimedia,new,es,63
2023-07-17,Creative and multimedia,new,ph,33
2023-07-17,Creative and multimedia,new,ru,69
2023-07-17,Professional services,new,ph,1
2023-07-17,Professional services,new,ru,9
2023-07-17,Sales and marketing support,new,es,14
2023-07-17,Sales and marketing support,new,ph,242
2023-07-17,Sales and marketing support,new,ru,28
2023-07-17,Software development and technology,new,es,92
2023-07-17,Software development and technology,new,ph,1
2023-07-17,Software development and technology,new,ru,76
2023-07-17,Writing and translation,new,es,11
2023-07-17,Writing and translation,new,ph,12
2023-07-17,Writing and translation,new,ru,22
2023-07-18,0,new,ru,16
2023-07-18,Clerical and data entry,new,es,15
2023-07-18,Clerical and data entry,new,ph,152
2023-07-18,Clerical and data entry,new,ru,5
2023-07-18,Creative and multimedia,new,es,92
2023-07-18,Creative and multimedia,new,ph,49
2023-07-18,Creative and multimedia,new,ru,127
2023-07-18,Professional services,new,es,1
2023-07-18,Professional services,new,ru,23
2023-07-18,Sales and marketing support,new,es,10
2023-07-18,Sales and marketing support,new,ph,453
2023-07-18,Sales and marketing support,new,ru,86
2023-07-18,Software development and technology,new,es,138
2023-07-18,Software development and technology,new,ph,9
2023-07-18,Software development and technology,new,ru,158
2023-07-18,Writing and translation,new,es,16
2023-07-18,Writing and translation,new,ph,23
2023-07-18,Writing and translation,new,ru,38
2023-07-19,0,new,ru,48
2023-07-19,Clerical and data entry,new,es,22
2023-07-19,Clerical and data entry,new,ph,132
2023-07-19,Clerical and data entry,new,ru,14
2023-07-19,Creative and multimedia,new,es,87
2023-07-19,Creative and multimedia,new,ph,59
2023-07-19,Creative and multimedia,new,ru,134
2023-07-19,Professional services,new,es,2
2023-07-19,Professional services,new,ph,4
2023-07-19,Professional services,new,ru,16
2023-07-19,Sales and marketing support,new,es,12
2023-07-19,Sales and marketing support,new,ph,525
2023-07-19,Sales and marketing support,new,ru,67
2023-07-19,Software development and technology,new,es,143
2023-07-19,Software development and technology,new,ph,10
2023-07-19,Software development and technology,new,ru,159
2023-07-19,Writing and translation,new,es,23
2023-07-19,Writing and translation,new,ph,25
2023-07-19,Writing and translation,new,ru,38
2023-07-20,0,new,ru,86
2023-07-20,Clerical and data entry,new,es,15
2023-07-20,Clerical and data entry,new,ph,120
2023-07-20,Clerical and data entry,new,ru,13
2023-07-20,Creative and multimedia,new,es,74
2023-07-20,Creative and multimedia,new,ph,62
2023-07-20,Creative and multimedia,new,ru,130
2023-07-20,Professional services,new,es,1
2023-07-20,Professional services,new,ph,3
2023-07-20,Professional services,new,ru,11
2023-07-20,Sales and marketing support,new,es,12
2023-07-20,Sales and marketing support,new,ph,461
2023-07-20,Sales and marketing support,new,ru,69
2023-07-20,Software development and technology,new,es,117
2023-07-20,Software development and technology,new,ph,9
2023-07-20,Software development and technology,new,ru,147
2023-07-20,Writing and translation,new,es,12
2023-07-20,Writing and translation,new,ph,25
2023-07-20,Writing and translation,new,ru,35
2023-07-21,0,new,ru,33
2023-07-21,Clerical and data entry,new,es,14
2023-07-21,Clerical and data entry,new,ph,107
2023-07-21,Clerical and data entry,new,ru,8
2023-07-21,Creative and multimedia,new,es,91
2023-07-21,Creative and multimedia,new,ph,61
2023-07-21,Creative and multimedia,new,ru,140
2023-07-21,Professional services,new,ph,3
2023-07-21,Professional services,new,ru,14
2023-07-21,Sales and marketing support,new,es,16
2023-07-21,Sales and marketing support,new,ph,432
2023-07-21,Sales and marketing support,new,ru,65
2023-07-21,Software development and technology,new,es,159
2023-07-21,Software development and technology,new,ph,8
2023-07-21,Software development and technology,new,ru,158
2023-07-21,Writing and translation,new,es,19
2023-07-21,Writing and translation,new,ph,29
2023-07-21,Writing and translation,new,ru,36
2023-07-22,0,new,ru,220
2023-07-22,Clerical and data entry,new,es,12
2023-07-22,Clerical and data entry,new,ph,118
2023-07-22,Clerical and data entry,new,ru,6
2023-07-22,Creative and multimedia,new,es,65
2023-07-22,Creative and multimedia,new,ph,63
2023-07-22,Creative and multimedia,new,ru,120
2023-07-22,Professional services,new,es,2
2023-07-22,Professional services,new,ph,3
2023-07-22,Professional services,new,ru,21
2023-07-22,Sales and marketing support,new,es,14
2023-07-22,Sales and marketing support,new,ph,479
2023-07-22,Sales and marketing support,new,ru,76
2023-07-22,Software development and technology,new,es,114
2023-07-22,Software development and technology,new,ph,5
2023-07-22,Software development and technology,new,ru,120
2023-07-22,Writing and translation,new,es,15
2023-07-22,Writing and translation,new,ph,30
2023-07-22,Writing and translation,new,ru,27
2023-07-23,0,new,ru,23
2023-07-23,Clerical and data entry,new,es,17
2023-07-23,Clerical and data entry,new,ph,36
2023-07-23,Clerical and data entry,new,ru,4
2023-07-23,Creative and multimedia,new,es,87
2023-07-23,Creative and multimedia,new,ph,27
2023-07-23,Creative and multimedia,new,ru,66
2023-07-23,Professional services,new,es,1
2023-07-23,Professional services,new,ru,7
2023-07-23,Sales and marketing support,new,es,14
2023-07-23,Sales and marketing support,new,ph,167
2023-07-23,Sales and marketing support,new,ru,35
2023-07-23,Software development and technology,new,es,161
2023-07-23,Software development and technology,new,ph,2
2023-07-23,Software development and technology,new,ru,75
2023-07-23,Writing and translation,new,es,18
2023-07-23,Writing and translation,new,ph,10
2023-07-23,Writing and translation,new,ru,16
2023-07-24,0,new,ru,34
2023-07-24,Clerical and data entry,new,es,7
2023-07-24,Clerical and data entry,new,ph,27
2023-07-24,Clerical and data entry,new,ru,6
2023-07-24,Creative and multimedia,new,es,49
2023-07-24,Creative and multimedia,new,ph,23
2023-07-24,Creative and multimedia,new,ru,68
2023-07-24,Professional services,new,es,1
2023-07-24,Professional services,new,ru,8
2023-07-24,Sales and marketing support,new,es,8
2023-07-24,Sales and marketing support,new,ph,168
2023-07-24,Sales and marketing support,new,ru,37
2023-07-24,Software development and technology,new,es,85
2023-07-24,Software development and technology,new,ru,77
2023-07-24,Writing and translation,new,es,13
2023-07-24,Writing and translation,new,ph,8
2023-07-24,Writing and translation,new,ru,22
2023-07-25,0,new,ru,31
2023-07-25,Clerical and data entry,new,es,8
2023-07-25,Clerical and data entry,new,ph,118
2023-07-25,Clerical and data entry,new,ru,4
2023-07-25,Creative and multimedia,new,es,75
2023-07-25,Creative and multimedia,new,ph,56
2023-07-25,Creative and multimedia,new,ru,131
2023-07-25,Professional services,new,es,2
2023-07-25,Professional services,new,ph,1
2023-07-25,Professional services,new,ru,16
2023-07-25,Sales and marketing support,new,es,11
2023-07-25,Sales and marketing support,new,ph,556
2023-07-25,Sales and marketing support,new,ru,75
2023-07-25,Software development and technology,new,es,121
2023-07-25,Software development and technology,new,ph,16
2023-07-25,Software development and technology,new,ru,155
2023-07-25,Writing and translation,new,es,22
2023-07-25,Writing and translation,new,ph,23
2023-07-25,Writing and translation,new,ru,34
2023-07-26,0,new,ru,76
2023-07-26,Clerical and data entry,new,es,16
2023-07-26,Clerical and data entry,new,ph,107
2023-07-26,Clerical and data entry,new,ru,12
2023-07-26,Creative and multimedia,new,es,57
2023-07-26,Creative and multimedia,new,ph,53
2023-07-26,Creative and multimedia,new,ru,144
2023-07-26,Professional services,new,es,2
2023-07-26,Professional services,new,ph,3
2023-07-26,Professional services,new,ru,18
2023-07-26,Sales and marketing support,new,es,12
2023-07-26,Sales and marketing support,new,ph,502
2023-07-26,Sales and marketing support,new,ru,82
2023-07-26,Software development and technology,new,es,132
2023-07-26,Software development and technology,new,ph,13
2023-07-26,Software development and technology,new,ru,160
2023-07-26,Writing and translation,new,es,14
2023-07-26,Writing and translation,new,ph,33
2023-07-26,Writing and translation,new,ru,39
2023-07-27,0,new,ru,31
2023-07-27,Clerical and data entry,new,es,11
2023-07-27,Clerical and data entry,new,ph,105
2023-07-27,Clerical and data entry,new,ru,11
2023-07-27,Creative and multimedia,new,es,75
2023-07-27,Creative and multimedia,new,ph,78
2023-07-27,Creative and multimedia,new,ru,133
2023-07-27,Professional services,new,es,1
2023-07-27,Professional services,new,ph,4
2023-07-27,Professional services,new,ru,12
2023-07-27,Sales and marketing support,new,es,14
2023-07-27,Sales and marketing support,new,ph,487
2023-07-27,Sales and marketing support,new,ru,76
2023-07-27,Software development and technology,new,es,122
2023-07-27,Software development and technology,new,ph,10
2023-07-27,Software development and technology,new,ru,147
2023-07-27,Writing and translation,new,es,17
2023-07-27,Writing and translation,new,ph,30
2023-07-27,Writing and translation,new,ru,29
2023-07-28,0,new,ru,67
2023-07-28,Clerical and data entry,new,es,12
2023-07-28,Clerical and data entry,new,ph,120
2023-07-28,Clerical and data entry,new,ru,6
2023-07-28,Creative and multimedia,new,es,76
2023-07-28,Creative and multimedia,new,ph,67
2023-07-28,Creative and multimedia,new,ru,122
2023-07-28,Professional services,new,es,2
2023-07-28,Professional services,new,ru,23
2023-07-28,Sales and marketing support,new,es,11
2023-07-28,Sales and marketing support,new,ph,444
2023-07-28,Sales and marketing support,new,ru,89
2023-07-28,Software development and technology,new,es,115
2023-07-28,Software development and technology,new,ph,5
2023-07-28,Software development and technology,new,ru,142
2023-07-28,Writing and translation,new,es,13
2023-07-28,Writing and translation,new,ph,26
2023-07-28,Writing and translation,new,ru,28
2023-07-29,0,new,ru,24
2023-07-29,Clerical and data entry,new,es,10
2023-07-29,Clerical and data entry,new,ph,101
2023-07-29,Clerical and data entry,new,ru,12
2023-07-29,Creative and multimedia,new,es,64
2023-07-29,Creative and multimedia,new,ph,52
2023-07-29,Creative and multimedia,new,ru,95
2023-07-29,Professional services,new,es,1
2023-07-29,Professional services,new,ph,2
2023-07-29,Professional services,new,ru,18
2023-07-29,Sales and marketing support,new,es,12
2023-07-29,Sales and marketing support,new,ph,418
2023-07-29,Sales and marketing support,new,ru,56
2023-07-29,Software development and technology,new,es,110
2023-07-29,Software development and technology,new,ph,3
2023-07-29,Software development and technology,new,ru,147
2023-07-29,Writing and translation,new,es,17
2023-07-29,Writing and translation,new,ph,27
2023-07-29,Writing and translation,new,ru,32
2023-07-30,0,new,ru,50
2023-07-30,Clerical and data entry,new,es,20
2023-07-30,Clerical and data entry,new,ph,42
2023-07-30,Clerical and data entry,new,ru,1
2023-07-30,Creative and multimedia,new,es,83
2023-07-30,Creative and multimedia,new,ph,24
2023-07-30,Creative and multimedia,new,ru,74
2023-07-30,Professional services,new,es,3
2023-07-30,Professional services,new,ph,4
2023-07-30,Professional services,new,ru,11
2023-07-30,Sales and marketing support,new,es,14
2023-07-30,Sales and marketing support,new,ph,185
2023-07-30,Sales and marketing support,new,ru,26
2023-07-30,Software development and technology,new,es,147
2023-07-30,Software development and technology,new,ph,5
2023-07-30,Software development and technology,new,ru,70
2023-07-30,Writing and translation,new,es,21
2023-07-30,Writing and translation,new,ph,15
2023-07-30,Writing and translation,new,ru,19
2023-07-31,0,new,ru,25
2023-07-31,Clerical and data entry,new,es,8
2023-07-31,Clerical and data entry,new,ph,38
2023-07-31,Clerical and data entry,new,ru,1
2023-07-31,Creative and multimedia,new,es,56
2023-07-31,Creative and multimedia,new,ph,20
2023-07-31,Creative and multimedia,new,ru,72
2023-07-31,Professional services,new,ru,10
2023-07-31,Sales and marketing support,new,es,10
2023-07-31,Sales and marketing support,new,ph,175
2023-07-31,Sales and marketing support,new,ru,40
2023-07-31,Software development and technology,new,es,113
2023-07-31,Software development and technology,new,ph,4
2023-07-31,Software development and technology,new,ru,77
2023-07-31,Writing and translation,new,es,19
2023-07-31,Writing and translation,new,ph,12
2023-07-31,Writing and translation,new,ru,13
2023-08-01,0,new,ru,49
2023-08-01,Clerical and data entry,new,es,10
2023-08-01,Clerical and data entry,new,ph,141
2023-08-01,Clerical and data entry,new,ru,10
2023-08-01,Creative and multimedia,new,es,81
2023-08-01,Creative and multimedia,new,ph,78
2023-08-01,Creative and multimedia,new,ru,128
2023-08-01,Professional services,new,es,1
2023-08-01,Professional services,new,ru,17
2023-08-01,Sales and marketing support,new,es,18
2023-08-01,Sales and marketing support,new,ph,626
2023-08-01,Sales and marketing support,new,ru,80
2023-08-01,Software development and technology,new,es,152
2023-08-01,Software development and technology,new,ph,10
2023-08-01,Software development and technology,new,ru,155
2023-08-01,Writing and translation,new,es,14
2023-08-01,Writing and translation,new,ph,42
2023-08-01,Writing and translation,new,ru,30
2023-08-02,0,new,ru,76
2023-08-02,Clerical and data entry,new,es,13
2023-08-02,Clerical and data entry,new,ph,74
2023-08-02,Clerical and data entry,new,ru,11
2023-08-02,Creative and multimedia,new,es,88
2023-08-02,Creative and multimedia,new,ph,35
2023-08-02,Creative and multimedia,new,ru,149
2023-08-02,Professional services,new,ru,8
2023-08-02,Sales and marketing support,new,es,20
2023-08-02,Sales and marketing support,new,ph,297
2023-08-02,Sales and marketing support,new,ru,69
2023-08-02,Software development and technology,new,es,111
2023-08-02,Software development and technology,new,ru,162
2023-08-02,Writing and translation,new,es,18
2023-08-02,Writing and translation,new,ph,15
2023-08-02,Writing and translation,new,ru,35
2023-08-03,0,new,ru,31
2023-08-03,Clerical and data entry,new,es,14
2023-08-03,Clerical and data entry,new,ph,119
2023-08-03,Clerical and data entry,new,ru,11
2023-08-03,Creative and multimedia,new,es,46
2023-08-03,Creative and multimedia,new,ph,67
2023-08-03,Creative and multimedia,new,ru,112
2023-08-03,Professional services,new,ph,6
2023-08-03,Professional services,new,ru,17
2023-08-03,Sales and marketing support,new,es,10
2023-08-03,Sales and marketing support,new,ph,528
2023-08-03,Sales and marketing support,new,ru,82
2023-08-03,Software development and technology,new,es,104
2023-08-03,Software development and technology,new,ph,12
2023-08-03,Software development and technology,new,ru,171
2023-08-03,Writing and translation,new,es,15
2023-08-03,Writing and translation,new,ph,31
2023-08-03,Writing and translation,new,ru,32
2023-08-04,0,new,ru,62
2023-08-04,Clerical and data entry,new,es,16
2023-08-04,Clerical and data entry,new,ph,143
2023-08-04,Clerical and data entry,new,ru,8
2023-08-04,Creative and multimedia,new,es,77
2023-08-04,Creative and multimedia,new,ph,84
2023-08-04,Creative and multimedia,new,ru,127
2023-08-04,Professional services,new,ph,2
2023-08-04,Professional services,new,ru,15
2023-08-04,Sales and marketing support,new,es,6
2023-08-04,Sales and marketing support,new,ph,605
2023-08-04,Sales and marketing support,new,ru,80
2023-08-04,Software development and technology,new,es,125
2023-08-04,Software development and technology,new,ph,9
2023-08-04,Software development and technology,new,ru,161
2023-08-04,Writing and translation,new,es,15
2023-08-04,Writing and translation,new,ph,43
2023-08-04,Writing and translation,new,ru,26
2023-08-05,0,new,ru,32
2023-08-05,Clerical and data entry,new,es,16
2023-08-05,Clerical and data entry,new,ph,54
2023-08-05,Clerical and data entry,new,ru,7
2023-08-05,Creative and multimedia,new,es,52
2023-08-05,Creative and multimedia,new,ph,39
2023-08-05,Creative and multimedia,new,ru,114
2023-08-05,Professional services,new,ph,1
2023-08-05,Professional services,new,ru,17
2023-08-05,Sales and marketing support,new,es,13
2023-08-05,Sales and marketing support,new,ph,290
2023-08-05,Sales and marketing support,new,ru,69
2023-08-05,Software development and technology,new,es,116
2023-08-05,Software development and technology,new,ph,3
2023-08-05,Software development and technology,new,ru,116
2023-08-05,Writing and translation,new,es,17
2023-08-05,Writing and translation,new,ph,16
2023-08-05,Writing and translation,new,ru,40
2023-08-06,0,new,ru,39
2023-08-06,Clerical and data entry,new,es,13
2023-08-06,Clerical and data entry,new,ph,40
2023-08-06,Clerical and data entry,new,ru,4
2023-08-06,Creative and multimedia,new,es,59
2023-08-06,Creative and multimedia,new,ph,24
2023-08-06,Creative and multimedia,new,ru,72
2023-08-06,Professional services,new,es,2
2023-08-06,Professional services,new,ph,2
2023-08-06,Professional services,new,ru,3
2023-08-06,Sales and marketing support,new,es,8
2023-08-06,Sales and marketing support,new,ph,169
2023-08-06,Sales and marketing support,new,ru,35
2023-08-06,Software development and technology,new,es,86
2023-08-06,Software development and technology,new,ph,5
2023-08-06,Software development and technology,new,ru,86
2023-08-06,Writing and translation,new,es,13
2023-08-06,Writing and translation,new,ph,16
2023-08-06,Writing and translation,new,ru,8
2023-08-07,0,new,ru,32
2023-08-07,Clerical and data entry,new,es,18
2023-08-07,Clerical and data entry,new,ph,34
2023-08-07,Clerical and data entry,new,ru,7
2023-08-07,Creative and multimedia,new,es,51
2023-08-07,Creative and multimedia,new,ph,22
2023-08-07,Creative and multimedia,new,ru,77
2023-08-07,Professional services,new,es,1
2023-08-07,Professional services,new,ru,9
2023-08-07,Sales and marketing support,new,es,5
2023-08-07,Sales and marketing support,new,ph,171
2023-08-07,Sales and marketing support,new,ru,41
2023-08-07,Software development and technology,new,es,89
2023-08-07,Software development and technology,new,ph,3
2023-08-07,Software development and technology,new,ru,81
2023-08-07,Writing and translation,new,es,11
2023-08-07,Writing and translation,new,ph,7
2023-08-07,Writing and translation,new,ru,20
2023-08-08,0,new,ru,80
2023-08-08,Clerical and data entry,new,es,18
2023-08-08,Clerical and data entry,new,ph,108
2023-08-08,Clerical and data entry,new,ru,10
2023-08-08,Creative and multimedia,new,es,70
2023-08-08,Creative and multimedia,new,ph,63
2023-08-08,Creative and multimedia,new,ru,131
2023-08-08,Professional services,new,es,1
2023-08-08,Professional services,new,ru,16
2023-08-08,Sales and marketing support,new,es,15
2023-08-08,Sales and marketing support,new,ph,489
2023-08-08,Sales and marketing support,new,ru,86
2023-08-08,Software development and technology,new,es,114
2023-08-08,Software development and technology,new,ph,5
2023-08-08,Software development and technology,new,ru,160
2023-08-08,Writing and translation,new,es,11
2023-08-08,Writing and translation,new,ph,24
2023-08-08,Writing and translation,new,ru,40
2023-08-09,0,new,ru,23
2023-08-09,Clerical and data entry,new,es,20
2023-08-09,Clerical and data entry,new,ph,138
2023-08-09,Clerical and data entry,new,ru,12
2023-08-09,Creative and multimedia,new,es,90
2023-08-09,Creative and multimedia,new,ph,75
2023-08-09,Creative and multimedia,new,ru,130
2023-08-09,Professional services,new,es,2
2023-08-09,Professional services,new,ph,3
2023-08-09,Professional services,new,ru,14
2023-08-09,Sales and marketing support,new,es,11
2023-08-09,Sales and marketing support,new,ph,607
2023-08-09,Sales and marketing support,new,ru,80
2023-08-09,Software development and technology,new,es,136
2023-08-09,Software development and technology,new,ph,9
2023-08-09,Software development and technology,new,ru,152
2023-08-09,Writing and translation,new,es,14
2023-08-09,Writing and translation,new,ph,23
2023-08-09,Writing and translation,new,ru,33
2023-08-10,0,new,ru,69
2023-08-10,Clerical and data entry,new,es,13
2023-08-10,Clerical and data entry,new,ph,103
2023-08-10,Clerical and data entry,new,ru,7
2023-08-10,Creative and multimedia,new,es,68
2023-08-10,Creative and multimedia,new,ph,64
2023-08-10,Creative and multimedia,new,ru,132
2023-08-10,Professional services,new,es,1
2023-08-10,Professional services,new,ph,2
2023-08-10,Professional services,new,ru,15
2023-08-10,Sales and marketing support,new,es,5
2023-08-10,Sales and marketing support,new,ph,534
2023-08-10,Sales and marketing support,new,ru,76
2023-08-10,Software development and technology,new,es,116
2023-08-10,Software development and technology,new,ph,7
2023-08-10,Software development and technology,new,ru,148
2023-08-10,Writing and translation,new,es,7
2023-08-10,Writing and translation,new,ph,31
2023-08-10,Writing and translation,new,ru,38
2023-08-11,0,new,ru,31
2023-08-11,Clerical and data entry,new,es,11
2023-08-11,Clerical and data entry,new,ph,111
2023-08-11,Clerical and data entry,new,ru,8
2023-08-11,Creative and multimedia,new,es,73
2023-08-11,Creative and multimedia,new,ph,60
2023-08-11,Creative and multimedia,new,ru,127
2023-08-11,Professional services,new,es,2
2023-08-11,Professional services,new,ph,2
2023-08-11,Professional services,new,ru,20
2023-08-11,Sales and marketing support,new,es,15
2023-08-11,Sales and marketing support,new,ph,512
2023-08-11,Sales and marketing support,new,ru,70
2023-08-11,Software development and technology,new,es,118
2023-08-11,Software development and technology,new,ph,5
2023-08-11,Software development and technology,new,ru,163
2023-08-11,Writing and translation,new,es,11
2023-08-11,Writing and translation,new,ph,23
2023-08-11,Writing and translation,new,ru,34
2023-08-12,0,new,ru,65
2023-08-12,Clerical and data entry,new,es,16
2023-08-12,Clerical and data entry,new,ph,85
2023-08-12,Clerical and data entry,new,ru,6
2023-08-12,Creative and multimedia,new,es,62
2023-08-12,Creative and multimedia,new,ph,49
2023-08-12,Creative and multimedia,new,ru,107
2023-08-12,Professional services,new,ph,2
2023-08-12,Professional services,new,ru,8
2023-08-12,Sales and marketing support,new,es,4
